timestamp,open,high,low,close,volume
2026-01-13 09:00:00,910.48,912.2,908.29,909.14,28643.608
2026-01-13 10:00:00,909.14,910.67,907.93,908.9,36898.692
2026-01-13 11:00:00,908.91,909.5,907.52,907.68,6416.641
2026-01-13 12:00:00,907.69,909.87,906.18,909.37,5227.039
2026-01-13 13:00:00,909.36,913.2,908.22,909.73,9771.672
2026-01-13 14:00:00,909.74,914.0,908.27,910.49,9531.581
2026-01-13 15:00:00,910.48,916.6,908.6,916.47,11481.839
2026-01-13 16:00:00,916.47,923.44,916.38,919.95,19319.302
2026-01-13 17:00:00,919.96,922.14,916.99,920.58,6147.395
2026-01-13 18:00:00,920.57,939.59,920.17,939.5,35337.039
2026-01-13 19:00:00,939.5,945.55,938.7,941.5,17516.317
2026-01-13 20:00:00,941.5,945.87,940.0,943.3,7573.41
2026-01-13 21:00:00,943.3,943.97,940.85,941.79,4941.276
2026-01-13 22:00:00,941.8,952.96,940.43,946.2,34173.38
2026-01-13 23:00:00,946.2,948.7,941.3,943.73,10091.675
2026-01-14 00:00:00,943.73,950.24,943.64,947.8,10833.901
2026-01-14 01:00:00,947.79,951.7,946.42,947.53,6559.912
2026-01-14 02:00:00,947.53,954.68,947.29,948.23,15235.585
2026-01-14 03:00:00,948.23,950.57,945.91,950.13,7268.594
2026-01-14 04:00:00,950.14,952.2,943.04,944.31,11596.641
2026-01-14 05:00:00,944.31,944.31,939.89,940.51,6634.553
2026-01-14 06:00:00,940.52,940.52,934.67,938.7,10189.277
2026-01-14 07:00:00,938.7,940.36,935.4,937.45,4633.166
2026-01-14 08:00:00,937.45,938.61,935.0,936.17,3878.186
2026-01-14 09:00:00,936.16,938.92,936.06,937.71,4188.856
2026-01-14 10:00:00,937.71,938.76,934.53,936.01,6145.979
2026-01-14 11:00:00,936.01,936.15,928.5,928.79,10587.881
2026-01-14 12:00:00,928.78,935.37,928.53,934.33,6792.464
2026-01-14 13:00:00,934.32,935.34,931.12,932.4,4452.143
2026-01-14 14:00:00,932.41,943.81,932.31,941.68,10721.365
2026-01-14 15:00:00,941.68,946.24,938.5,942.03,13960.396
2026-01-14 16:00:00,942.03,947.54,942.03,943.98,9067.217
2026-01-14 17:00:00,943.97,946.41,940.1,942.37,9190.25
2026-01-14 18:00:00,942.37,944.9,938.25,943.18,6428.815
2026-01-14 19:00:00,943.18,947.57,942.36,943.78,6206.307
2026-01-14 20:00:00,943.79,947.91,943.26,944.56,4127.336
2026-01-14 21:00:00,944.56,946.68,943.2,945.69,2134.247
2026-01-14 22:00:00,945.68,948.6,943.59,945.21,5675.95
2026-01-14 23:00:00,945.21,949.85,945.21,948.47,6699.677
2026-01-15 00:00:00,948.48,948.85,939.76,940.86,6766.301
2026-01-15 01:00:00,940.87,942.75,934.54,936.87,10810.544
2026-01-15 02:00:00,936.87,938.82,932.12,934.04,8471.196
2026-01-15 03:00:00,934.05,935.27,929.05,931.89,9631.003
2026-01-15 04:00:00,931.9,937.12,931.41,936.0,5557.848
2026-01-15 05:00:00,935.99,938.15,935.6,936.29,3590.517
2026-01-15 06:00:00,936.28,937.38,933.68,933.7,4147.965
2026-01-15 07:00:00,933.7,940.09,933.63,939.14,4383.446
2026-01-15 08:00:00,939.13,942.81,938.12,942.69,5079.708
2026-01-15 09:00:00,942.69,942.96,939.51,941.08,4263.903
2026-01-15 10:00:00,941.07,941.51,939.11,939.16,2916.68
2026-01-15 11:00:00,939.16,940.7,937.66,938.09,1997.463
2026-01-15 12:00:00,938.1,941.28,937.24,940.7,3007.144
2026-01-15 13:00:00,940.7,944.88,940.0,943.24,3932.83
2026-01-15 14:00:00,943.24,945.71,933.51,938.58,11562.518
2026-01-15 15:00:00,938.57,940.0,930.23,937.64,11600.416
2026-01-15 16:00:00,937.63,940.67,934.64,940.17,4451.631
2026-01-15 17:00:00,940.17,942.62,937.28,938.12,3715.061
2026-01-15 18:00:00,938.13,938.43,931.02,931.75,4780.267
2026-01-15 19:00:00,931.74,931.74,925.01,928.07,9842.176
2026-01-15 20:00:00,928.07,929.0,924.05,925.44,3851.478
2026-01-15 21:00:00,925.45,930.6,925.11,929.74,2649.604
2026-01-15 22:00:00,929.73,933.55,929.32,931.97,2275.078
2026-01-15 23:00:00,931.98,932.69,929.69,931.2,1916.691
2026-01-16 00:00:00,931.21,933.98,929.78,933.18,3057.528
2026-01-16 01:00:00,933.18,933.42,929.22,932.62,2555.225
2026-01-16 02:00:00,932.63,933.17,929.23,931.91,1961.653
2026-01-16 03:00:00,931.91,932.75,929.52,929.59,1944.149
2026-01-16 04:00:00,929.6,931.27,927.16,928.58,4453.596
2026-01-16 05:00:00,928.59,934.04,927.69,933.56,4197.831
2026-01-16 06:00:00,933.57,935.94,932.46,935.94,3189.303
2026-01-16 07:00:00,935.95,936.13,932.6,934.04,4158.711
2026-01-16 08:00:00,934.05,938.56,934.05,937.16,4177.787
2026-01-16 09:00:00,937.17,937.74,934.81,935.43,3149.143
2026-01-16 10:00:00,935.42,935.88,933.2,933.77,2163.194
2026-01-16 11:00:00,933.77,935.6,931.99,935.38,3348.427
2026-01-16 12:00:00,935.38,937.46,934.27,934.76,2556.208
2026-01-16 13:00:00,934.76,935.11,931.53,934.7,3819.231
2026-01-16 14:00:00,934.7,935.96,930.44,930.79,4637.277
2026-01-16 15:00:00,930.79,933.78,923.69,926.97,9873.95
2026-01-16 16:00:00,926.97,931.0,926.53,930.01,3717.801
2026-01-16 17:00:00,930.01,931.69,927.28,931.35,2991.349
2026-01-16 18:00:00,931.35,932.36,930.58,931.39,1723.288
2026-01-16 19:00:00,931.39,932.1,929.4,931.36,1027.435
2026-01-16 20:00:00,931.36,934.49,928.71,934.46,1800.653
2026-01-16 21:00:00,934.45,935.9,933.12,935.25,1212.25
2026-01-16 22:00:00,935.25,938.3,933.77,937.86,2387.063
2026-01-16 23:00:00,937.86,939.43,937.18,938.16,3367.331
2026-01-17 00:00:00,938.17,938.65,935.72,936.07,2034.616
2026-01-17 01:00:00,936.07,940.03,935.72,938.47,4287.289
2026-01-17 02:00:00,938.48,938.56,935.54,937.63,1445.557
2026-01-17 03:00:00,937.63,937.78,936.0,937.65,1616.35
2026-01-17 04:00:00,937.65,938.39,936.13,938.04,2444.47
2026-01-17 05:00:00,938.04,939.08,936.8,938.4,1576.116
2026-01-17 06:00:00,938.4,938.4,936.25,937.27,1639.073
2026-01-17 07:00:00,937.26,937.51,935.5,935.9,2732.959
2026-01-17 08:00:00,935.9,938.34,935.65,938.21,2107.373
2026-01-17 09:00:00,938.22,942.38,937.12,942.15,3364.016
2026-01-17 10:00:00,942.15,943.48,941.0,941.51,3800.091
2026-01-17 11:00:00,941.51,944.51,940.08,942.93,3584.271
2026-01-17 12:00:00,942.92,944.44,942.37,942.4,2033.134
2026-01-17 13:00:00,942.41,943.56,941.43,943.56,1467.435
2026-01-17 14:00:00,943.56,944.24,941.59,943.65,2366.22
2026-01-17 15:00:00,943.64,959.52,942.64,955.37,22779.787
2026-01-17 16:00:00,955.37,956.0,949.1,950.52,8338.42
2026-01-17 17:00:00,950.52,953.88,949.98,952.6,3434.184
2026-01-17 18:00:00,952.6,953.81,951.58,953.12,1867.525
2026-01-17 19:00:00,953.11,953.67,951.64,952.5,2178.75
2026-01-17 20:00:00,952.5,953.24,950.0,952.05,2071.681
2026-01-17 21:00:00,952.05,954.0,951.19,951.7,1303.102
2026-01-17 22:00:00,951.69,952.75,945.37,946.68,4728.467
2026-01-17 23:00:00,946.69,948.73,946.36,947.12,2986.445
2026-01-18 00:00:00,947.11,950.42,945.53,945.58,3602.53
2026-01-18 01:00:00,945.59,946.17,943.14,945.04,2852.737
2026-01-18 02:00:00,945.04,947.57,944.75,946.38,2076.17
2026-01-18 03:00:00,946.38,951.13,946.35,950.4,4371.061
2026-01-18 04:00:00,950.41,950.41,947.84,948.63,1462.591
2026-01-18 05:00:00,948.63,949.46,947.22,947.53,1606.956
2026-01-18 06:00:00,947.53,948.13,946.03,947.05,2610.422
2026-01-18 07:00:00,947.05,947.96,944.73,944.74,2821.211
2026-01-18 08:00:00,944.73,947.2,943.81,946.18,3436.83
2026-01-18 09:00:00,946.18,947.38,945.34,945.69,2702.624
2026-01-18 10:00:00,945.69,945.75,943.95,944.7,1923.718
2026-01-18 11:00:00,944.7,947.34,944.1,946.79,2158.199
2026-01-18 12:00:00,946.8,948.5,945.8,948.12,2979.295
2026-01-18 13:00:00,948.12,948.44,945.45,946.98,3307.576
2026-01-18 14:00:00,946.98,948.97,945.07,945.37,3153.461
2026-01-18 15:00:00,945.37,950.75,944.44,950.13,4862.021
2026-01-18 16:00:00,950.14,951.08,948.68,950.5,2353.931
2026-01-18 17:00:00,950.51,952.01,948.95,951.68,2149.097
2026-01-18 18:00:00,951.68,953.33,950.36,951.67,3014.395
2026-01-18 19:00:00,951.67,952.39,949.02,949.7,1347.776
2026-01-18 20:00:00,949.7,953.24,949.2,952.39,1939.764
2026-01-18 21:00:00,952.38,952.5,950.61,951.33,997.587
2026-01-18 22:00:00,951.32,951.78,950.0,951.16,1435.141
2026-01-18 23:00:00,951.16,951.16,931.7,932.51,17683.157
2026-01-19 00:00:00,932.51,932.51,901.0,918.88,65922.388
2026-01-19 01:00:00,918.88,922.1,916.39,919.86,11528.834
2026-01-19 02:00:00,919.87,922.17,917.44,921.0,8473.821
2026-01-19 03:00:00,921.0,925.62,920.68,925.18,6755.089
2026-01-19 04:00:00,925.17,927.58,922.89,926.38,5656.234
2026-01-19 05:00:00,926.38,927.84,923.03,925.0,6113.207
2026-01-19 06:00:00,925.0,926.23,923.0,925.19,5140.736
2026-01-19 07:00:00,925.19,927.87,923.44,927.29,5296.59
2026-01-19 08:00:00,927.29,928.86,925.15,926.94,6733.514
2026-01-19 09:00:00,926.93,928.4,924.49,928.35,5087.469
2026-01-19 10:00:00,928.35,929.8,926.39,926.76,4698.947
2026-01-19 11:00:00,926.77,928.98,925.61,928.23,6499.023
2026-01-19 12:00:00,928.23,928.45,925.33,927.91,11673.157
2026-01-19 13:00:00,927.91,930.0,925.75,928.99,15240.262
2026-01-19 14:00:00,928.99,929.53,923.12,924.18,21205.776
2026-01-19 15:00:00,924.19,926.3,923.67,925.21,4418.594
2026-01-19 16:00:00,925.22,928.88,924.86,928.56,3878.031
2026-01-19 17:00:00,928.57,928.57,926.63,927.63,1957.204
2026-01-19 18:00:00,927.64,927.7,925.25,927.09,1718.564
2026-01-19 19:00:00,927.09,929.03,926.29,926.56,1490.161
2026-01-19 20:00:00,926.56,927.6,925.33,926.25,2336.847
2026-01-19 21:00:00,926.26,927.26,924.72,924.97,1291.793
2026-01-19 22:00:00,924.98,926.45,921.5,921.61,2863.794
2026-01-19 23:00:00,921.61,925.48,919.32,923.6,3460.525
2026-01-20 00:00:00,923.6,931.0,923.5,929.37,8685.578
2026-01-20 01:00:00,929.38,933.13,928.0,932.38,4510.771
2026-01-20 02:00:00,932.38,932.5,926.95,928.37,4264.728
2026-01-20 03:00:00,928.37,929.28,926.66,927.63,3416.014
2026-01-20 04:00:00,927.63,928.62,926.16,926.67,2800.213
2026-01-20 05:00:00,926.66,926.67,919.7,922.22,19164.509
2026-01-20 06:00:00,922.22,922.27,914.27,915.32,9406.536
2026-01-20 07:00:00,915.33,919.49,914.62,917.77,4371.957
2026-01-20 08:00:00,917.77,917.89,908.66,914.32,9570.921
2026-01-20 09:00:00,914.32,914.45,912.62,913.08,3405.309
2026-01-20 10:00:00,913.08,915.8,912.49,914.46,3328.969
2026-01-20 11:00:00,914.46,915.35,912.0,912.68,2929.369
2026-01-20 12:00:00,912.69,915.99,912.41,913.84,2362.615
2026-01-20 13:00:00,913.83,913.95,905.8,906.16,6944.248
2026-01-20 14:00:00,906.17,911.03,902.0,903.41,13267.732
2026-01-20 15:00:00,903.42,905.56,896.66,905.33,14311.223
2026-01-20 16:00:00,905.33,908.5,896.54,896.7,6555.449
2026-01-20 17:00:00,896.7,900.0,887.24,890.39,10552.522
2026-01-20 18:00:00,890.38,894.98,890.24,892.03,5123.273
2026-01-20 19:00:00,892.04,896.47,891.6,895.7,3293.833
2026-01-20 20:00:00,895.7,898.0,894.2,895.98,1859.622
2026-01-20 21:00:00,895.97,896.67,893.71,894.68,923.449
2026-01-20 22:00:00,894.68,897.22,885.21,891.12,11378.365
2026-01-20 23:00:00,891.13,891.22,884.0,884.2,11333.024
2026-01-21 00:00:00,884.19,884.2,867.0,881.01,26794.628
2026-01-21 01:00:00,881.01,883.81,878.46,879.66,7226.44
2026-01-21 02:00:00,879.66,882.0,876.66,877.21,4595.379
2026-01-21 03:00:00,877.2,882.13,875.4,881.44,4597.651
2026-01-21 04:00:00,881.44,882.78,879.32,879.68,3058.705
2026-01-21 05:00:00,879.67,885.92,879.0,884.07,5750.75
2026-01-21 06:00:00,884.08,884.74,877.82,878.31,5192.439
2026-01-21 07:00:00,878.31,879.79,874.36,875.36,5893.216
2026-01-21 08:00:00,875.36,875.36,870.0,873.0,15102.474
2026-01-21 09:00:00,872.99,875.56,872.21,872.81,6138.617
2026-01-21 10:00:00,872.8,876.2,872.25,873.47,4647.368
2026-01-21 11:00:00,873.47,875.1,870.01,870.78,5418.243
2026-01-21 12:00:00,870.77,871.7,864.54,871.54,11016.581
2026-01-21 13:00:00,871.55,876.0,871.29,874.09,4382.518
2026-01-21 14:00:00,874.08,884.64,873.46,883.96,13681.957
2026-01-21 15:00:00,883.96,893.69,883.66,892.66,14169.211
2026-01-21 16:00:00,892.67,892.94,867.66,868.0,18072.4
2026-01-21 17:00:00,868.0,874.39,865.75,869.73,11947.989
2026-01-21 18:00:00,869.73,875.52,867.36,873.49,5053.851
2026-01-21 19:00:00,873.49,889.92,871.44,889.83,8522.769
2026-01-21 20:00:00,889.83,890.13,882.28,888.46,7840.105
2026-01-21 21:00:00,888.47,890.79,887.15,889.45,3942.594
2026-01-21 22:00:00,889.45,892.45,886.34,887.74,4131.932
2026-01-21 23:00:00,887.74,890.47,882.25,883.36,4440.404
2026-01-22 00:00:00,883.35,890.57,883.35,889.33,3808.797
2026-01-22 01:00:00,889.33,892.62,888.83,892.18,3722.6
2026-01-22 02:00:00,892.18,894.28,889.41,889.61,4283.085
2026-01-22 03:00:00,889.6,892.67,888.89,891.43,4260.826
2026-01-22 04:00:00,891.42,893.0,890.91,892.11,3415.397
2026-01-22 05:00:00,892.11,893.05,890.08,891.28,1791.313
2026-01-22 06:00:00,891.28,893.05,889.35,890.81,2514.22
2026-01-22 07:00:00,890.82,891.12,887.79,888.83,2859.457
2026-01-22 08:00:00,888.82,892.39,888.69,891.88,3189.702
2026-01-22 09:00:00,891.88,896.46,891.45,895.33,4734.601
2026-01-22 10:00:00,895.33,897.58,894.82,896.4,7780.747
2026-01-22 11:00:00,896.41,897.04,892.12,892.93,9008.257
2026-01-22 12:00:00,892.93,894.03,892.11,892.58,3941.037
2026-01-22 13:00:00,892.58,895.04,886.44,888.21,5793.383
2026-01-22 14:00:00,888.21,888.82,881.23,883.07,8395.518
2026-01-22 15:00:00,883.07,887.07,878.18,883.03,7518.525
2026-01-22 16:00:00,883.03,887.76,881.81,885.09,4410.951
2026-01-22 17:00:00,885.09,888.43,883.45,887.91,2417.615
2026-01-22 18:00:00,887.91,888.53,883.85,884.2,2084.687
2026-01-22 19:00:00,884.2,888.95,883.04,888.35,1940.815
2026-01-22 20:00:00,888.34,889.67,886.34,887.48,2563.796
2026-01-22 21:00:00,887.48,890.0,887.01,888.15,1258.294
2026-01-22 22:00:00,888.15,892.0,886.29,887.55,5633.742
2026-01-22 23:00:00,887.55,888.2,885.34,888.06,1459.107
2026-01-23 00:00:00,888.06,890.39,887.63,889.52,2384.084
2026-01-23 01:00:00,889.54,892.0,889.02,891.99,2622.795
2026-01-23 02:00:00,892.0,892.37,888.45,888.85,4541.74
2026-01-23 03:00:00,888.85,892.31,888.7,891.55,3992.886
2026-01-23 04:00:00,891.56,893.42,891.0,892.08,2429.516
2026-01-23 05:00:00,892.09,892.1,889.38,891.31,2127.88
2026-01-23 06:00:00,891.31,892.89,889.15,890.4,1900.917
2026-01-23 07:00:00,890.41,892.38,890.21,891.32,2324.749
2026-01-23 08:00:00,891.33,891.76,888.05,888.77,5690.091
2026-01-23 09:00:00,888.76,890.34,886.82,887.36,4211.613
2026-01-23 10:00:00,887.37,889.51,885.69,888.61,4609.833
2026-01-23 11:00:00,888.61,890.05,886.93,887.36,3179.22
2026-01-23 12:00:00,887.35,888.26,886.39,887.44,2355.609
2026-01-23 13:00:00,887.44,888.65,886.24,887.94,2206.05
2026-01-23 14:00:00,887.94,891.0,883.1,886.96,7443.848
2026-01-23 15:00:00,886.96,892.43,883.89,892.0,5793.025
2026-01-23 16:00:00,892.01,898.75,891.89,895.96,8220.721
2026-01-23 17:00:00,895.96,904.99,894.31,899.25,7226.163
2026-01-23 18:00:00,899.25,903.03,898.33,899.93,3901.824
2026-01-23 19:00:00,899.92,899.99,889.98,893.72,10640.831
2026-01-23 20:00:00,893.72,894.91,888.49,890.86,3660.989
2026-01-23 21:00:00,890.86,892.44,889.86,889.94,1467.266
2026-01-23 22:00:00,889.95,893.16,889.82,892.79,1776.085
2026-01-23 23:00:00,892.79,892.79,890.53,891.63,1427.875
2026-01-24 00:00:00,891.62,892.32,889.33,889.84,3697.415
2026-01-24 01:00:00,889.85,890.76,889.35,890.35,3410.025
2026-01-24 02:00:00,890.35,893.32,890.18,892.68,1991.422
2026-01-24 03:00:00,892.68,894.24,891.8,892.9,2070.585
2026-01-24 04:00:00,892.9,894.16,892.18,892.76,1342.987
2026-01-24 05:00:00,892.76,893.62,892.44,892.88,1658.233
2026-01-24 06:00:00,892.89,893.45,892.04,892.24,1224.34
2026-01-24 07:00:00,892.25,893.01,891.46,892.06,3151.496
2026-01-24 08:00:00,892.06,892.5,891.2,892.33,2412.515
2026-01-24 09:00:00,892.33,892.59,891.73,892.18,1212.337
2026-01-24 10:00:00,892.18,892.76,891.52,892.06,1981.127
2026-01-24 11:00:00,892.06,893.98,892.05,892.57,1870.509
2026-01-24 12:00:00,892.58,892.68,891.73,892.14,2007.738
2026-01-24 13:00:00,892.14,892.4,890.75,890.76,1674.303
2026-01-24 14:00:00,890.76,892.88,890.6,891.52,2615.6
2026-01-24 15:00:00,891.52,892.55,888.69,888.7,6799.05
2026-01-24 16:00:00,888.7,888.7,886.53,887.7,4733.079
2026-01-24 17:00:00,887.71,889.64,887.32,889.33,1369.362
2026-01-24 18:00:00,889.34,890.34,888.75,888.92,1486.918
2026-01-24 19:00:00,888.92,888.96,888.0,888.12,1071.382
2026-01-24 20:00:00,888.13,888.85,887.42,887.82,680.197
2026-01-24 21:00:00,887.83,888.64,887.21,888.64,615.067
2026-01-24 22:00:00,888.64,889.79,888.06,888.78,1157.505
2026-01-24 23:00:00,888.78,889.21,887.01,887.17,1039.371
2026-01-25 00:00:00,887.18,887.75,885.47,885.94,2213.106
2026-01-25 01:00:00,885.93,886.29,883.75,884.63,3262.444
2026-01-25 02:00:00,884.64,885.12,883.64,883.88,3728.013
2026-01-25 03:00:00,883.88,884.42,880.1,881.24,3349.333
2026-01-25 04:00:00,881.24,883.67,881.0,882.27,2073.685
2026-01-25 05:00:00,882.27,882.91,880.48,882.12,2639.982
2026-01-25 06:00:00,882.13,882.47,879.77,881.8,3098.854
2026-01-25 07:00:00,881.8,881.8,879.32,879.4,2354.996
2026-01-25 08:00:00,879.4,881.86,877.14,878.36,4297.914
2026-01-25 09:00:00,878.36,882.22,878.05,881.18,3679.124
2026-01-25 10:00:00,881.18,883.25,880.4,882.15,4464.815
2026-01-25 11:00:00,882.16,882.83,879.78,880.52,1749.554
2026-01-25 12:00:00,880.51,881.06,879.41,881.02,2292.0
2026-01-25 13:00:00,881.02,881.49,878.72,880.51,2500.614
2026-01-25 14:00:00,880.51,880.86,876.87,878.82,4144.363
2026-01-25 15:00:00,878.82,880.0,876.77,877.55,1474.113
2026-01-25 16:00:00,877.55,877.69,868.0,870.64,17991.92
2026-01-25 17:00:00,870.65,871.16,867.36,869.47,3556.109
2026-01-25 18:00:00,869.47,870.02,862.0,866.54,12682.987
2026-01-25 19:00:00,866.54,867.51,856.0,858.86,15882.604
2026-01-25 20:00:00,858.86,861.54,856.01,860.84,7987.364
2026-01-25 21:00:00,860.84,864.85,860.06,863.94,5107.901
2026-01-25 22:00:00,863.94,864.08,859.8,861.99,5224.393
2026-01-25 23:00:00,861.99,866.66,859.19,866.02,5024.038
2026-01-26 00:00:00,866.02,869.7,864.91,867.48,7377.95
2026-01-26 01:00:00,867.48,875.98,867.34,874.12,9285.648
2026-01-26 02:00:00,874.12,874.99,870.39,871.69,6388.824
2026-01-26 03:00:00,871.69,872.81,867.0,868.21,3801.684
2026-01-26 04:00:00,868.2,873.8,868.0,872.21,2593.144
2026-01-26 05:00:00,872.21,872.89,871.15,871.93,1469.008
2026-01-26 06:00:00,871.93,873.7,870.24,872.93,2467.03
2026-01-26 07:00:00,872.94,874.68,871.2,874.64,2896.864
2026-01-26 08:00:00,874.63,877.83,872.95,873.36,6404.782
2026-01-26 09:00:00,873.36,873.4,869.4,870.15,4421.436
2026-01-26 10:00:00,870.15,872.86,870.15,872.21,2487.943
2026-01-26 11:00:00,872.22,873.28,871.42,873.12,2238.637
2026-01-26 12:00:00,873.12,875.67,871.6,872.64,4263.747
2026-01-26 13:00:00,872.64,874.63,872.08,874.45,3254.796
2026-01-26 14:00:00,874.45,876.67,869.63,874.32,8414.977
2026-01-26 15:00:00,874.33,878.34,869.63,871.93,7879.728
2026-01-26 16:00:00,871.94,875.06,869.85,873.04,4782.546
2026-01-26 17:00:00,873.04,874.7,868.68,873.96,5721.877
2026-01-26 18:00:00,873.96,879.13,873.53,878.07,4559.964
2026-01-26 19:00:00,878.07,878.72,874.1,874.4,2136.019
2026-01-26 20:00:00,874.4,875.47,871.66,872.78,1858.596
2026-01-26 21:00:00,872.78,879.0,872.23,876.61,2189.109
2026-01-26 22:00:00,876.61,879.65,876.19,878.01,3394.603
2026-01-26 23:00:00,878.01,881.44,876.73,879.41,2411.792
2026-01-27 00:00:00,879.41,879.57,876.53,877.68,2083.836
2026-01-27 01:00:00,877.67,881.76,876.2,881.32,3617.441
2026-01-27 02:00:00,881.31,885.42,881.18,885.09,8816.74
2026-01-27 03:00:00,885.09,886.08,884.22,884.92,5570.304
2026-01-27 04:00:00,884.91,888.25,884.48,885.32,7088.721
2026-01-27 05:00:00,885.32,885.54,882.14,884.65,4078.162
2026-01-27 06:00:00,884.66,885.53,882.35,883.37,4913.076
2026-01-27 07:00:00,883.38,885.61,883.2,883.54,6620.805
2026-01-27 08:00:00,883.54,885.11,883.26,884.59,5032.811
2026-01-27 09:00:00,884.58,884.58,881.36,881.36,5943.826
2026-01-27 10:00:00,881.37,882.0,877.17,877.45,7311.81
2026-01-27 11:00:00,877.46,880.55,876.88,880.43,5013.562
2026-01-27 12:00:00,880.44,881.95,880.31,880.77,4019.818
2026-01-27 13:00:00,880.78,883.14,879.31,882.3,4875.293
2026-01-27 14:00:00,882.31,885.29,880.6,881.79,10237.14
2026-01-27 15:00:00,881.8,886.27,881.1,885.73,7877.238
2026-01-27 16:00:00,885.73,896.71,885.73,894.95,16479.844
2026-01-27 17:00:00,894.96,897.72,884.9,887.1,8518.398
2026-01-27 18:00:00,887.11,894.65,886.41,892.44,3938.413
2026-01-27 19:00:00,892.45,893.65,889.98,891.88,3196.641
2026-01-27 20:00:00,891.89,898.88,891.59,898.61,3432.296
2026-01-27 21:00:00,898.61,899.28,895.0,895.73,2982.282
2026-01-27 22:00:00,895.73,899.98,895.72,899.16,3038.557
2026-01-27 23:00:00,899.17,901.22,897.99,898.36,3842.625
2026-01-28 00:00:00,898.35,900.99,897.77,900.03,2638.543
2026-01-28 01:00:00,900.04,900.93,895.22,896.48,6341.767
2026-01-28 02:00:00,896.47,896.93,894.41,896.93,2747.457
2026-01-28 03:00:00,896.92,897.69,894.81,896.84,4348.976
2026-01-28 04:00:00,896.84,899.19,895.34,898.89,4464.936
2026-01-28 05:00:00,898.89,901.0,897.99,900.84,5390.382
2026-01-28 06:00:00,900.85,904.72,899.7,903.65,4149.121
2026-01-28 07:00:00,903.66,904.18,901.93,903.34,4708.713
2026-01-28 08:00:00,903.34,905.94,902.27,902.49,5116.766
2026-01-28 09:00:00,902.49,908.67,902.49,908.55,8566.163
2026-01-28 10:00:00,908.55,909.43,905.26,905.54,3579.259
2026-01-28 11:00:00,905.54,908.0,902.98,907.69,3558.654
2026-01-28 12:00:00,907.68,907.76,903.97,905.27,4894.129
2026-01-28 13:00:00,905.27,908.31,905.22,906.04,3018.813
2026-01-28 14:00:00,906.03,906.05,900.82,901.99,8427.384
2026-01-28 15:00:00,901.99,904.0,897.18,902.92,7719.054
2026-01-28 16:00:00,902.91,903.83,897.83,900.0,7981.575
2026-01-28 17:00:00,900.0,907.06,898.32,904.48,6089.864
2026-01-28 18:00:00,904.48,904.65,900.42,902.52,3974.117
2026-01-28 19:00:00,902.51,905.26,900.16,904.0,4104.581
2026-01-28 20:00:00,904.01,907.71,902.32,902.75,2718.541
2026-01-28 21:00:00,902.75,904.7,899.68,904.32,2875.029
2026-01-28 22:00:00,904.32,905.33,902.61,904.35,1447.57
2026-01-28 23:00:00,904.34,905.28,901.69,902.91,1411.846
2026-01-29 00:00:00,902.92,904.24,900.37,903.56,2551.998
2026-01-29 01:00:00,903.57,904.98,898.78,899.54,3748.038
2026-01-29 02:00:00,899.54,901.24,893.2,894.67,6670.947
2026-01-29 03:00:00,894.67,898.97,893.87,896.54,4943.888
2026-01-29 04:00:00,896.55,901.42,895.2,900.52,5187.099
2026-01-29 05:00:00,900.53,902.65,898.0,898.55,7454.507
2026-01-29 06:00:00,898.55,901.47,898.55,901.41,2734.128
2026-01-29 07:00:00,901.41,906.67,901.4,904.8,12770.36
2026-01-29 08:00:00,904.8,905.41,902.09,903.78,16318.01
2026-01-29 09:00:00,903.78,905.8,902.66,903.86,22386.502
2026-01-29 10:00:00,903.86,904.59,894.93,895.0,31077.48
2026-01-29 11:00:00,895.0,896.5,893.23,894.28,5912.498
2026-01-29 12:00:00,894.28,894.43,889.88,891.17,7093.585
2026-01-29 13:00:00,891.17,892.42,889.89,890.18,4107.488
2026-01-29 14:00:00,890.18,891.35,877.69,877.76,15714.1
2026-01-29 15:00:00,877.76,878.07,856.9,864.15,37858.809
2026-01-29 16:00:00,864.15,865.87,856.82,865.55,19717.543
2026-01-29 17:00:00,865.55,870.36,862.72,863.47,11643.858
2026-01-29 18:00:00,863.47,867.73,856.5,858.26,13311.979
2026-01-29 19:00:00,858.26,862.84,852.81,860.4,15962.679
2026-01-29 20:00:00,860.4,865.62,859.61,864.51,4843.15
2026-01-29 21:00:00,864.51,867.28,862.95,865.47,9325.444
2026-01-29 22:00:00,865.47,867.35,863.11,867.35,5095.895
2026-01-29 23:00:00,867.35,869.48,865.21,868.69,3798.701
2026-01-30 00:00:00,868.69,869.77,864.24,865.49,5639.545
2026-01-30 01:00:00,865.49,865.55,837.65,847.84,57514.467
2026-01-30 02:00:00,847.84,847.84,835.55,842.5,22140.437
2026-01-30 03:00:00,842.5,846.77,842.31,845.7,8659.588
2026-01-30 04:00:00,845.69,854.36,845.6,850.42,10033.31
2026-01-30 05:00:00,850.42,851.66,847.36,847.39,5189.196
2026-01-30 06:00:00,847.4,847.45,836.14,840.23,8851.792
2026-01-30 07:00:00,840.23,848.45,840.23,847.55,7863.779
2026-01-30 08:00:00,847.56,848.05,840.25,841.94,6984.896
2026-01-30 09:00:00,841.95,843.5,833.08,834.56,10749.656
2026-01-30 10:00:00,834.56,839.0,833.32,838.95,5711.049
2026-01-30 11:00:00,838.94,845.0,837.0,842.79,8062.028
